,Open,High,Low,Close,Volume
368,138.3,138.47,138.295,138.455,199509
369,138.457,138.49,138.36,138.41,127896
370,138.415,138.44,138.32,138.385,84808
371,138.39,138.54,138.39,138.51,142447
372,138.53,138.6,138.51,138.6,157824
373,138.606,138.65,138.57,138.6,139542
374,138.605,138.65,138.57,138.62,104305
375,138.62,138.67,138.595,138.625,120905
376,138.625,138.705,138.59,138.681,116227
377,138.68,138.85,138.68,138.762,182207
378,138.75,138.871,138.67,138.85,163198
379,138.86,138.947,138.84,138.912,235249
380,138.915,138.92,138.685,138.73,182311
381,138.725,138.88,138.7,138.73,187085
382,138.725,138.81,138.7,138.8,158201
383,138.8,138.81,138.64,138.688,157144
384,138.68,138.795,138.655,138.78,227819
385,138.78,138.85,138.66,138.84,199628
386,138.845,138.9,138.713,138.75,245896
387,138.74,138.77,138.53,138.55,345125
388,138.555,139.01,138.555,138.9,722788
389,138.9,138.94,138.7,138.84,1133208
390,138.5,139.18,138.15,139.08,1179723
391,139.07,139.41,138.7,139.3,641223
392,139.3,139.84,139.24,139.59,501568
393,139.615,139.685,139.11,139.14,432473
394,139.14,139.5,139.028,139.18,298402
395,139.16,139.655,139.035,139.56,438278
396,139.55,139.665,139.32,139.49,304365
397,139.495,139.65,139.35,139.632,289736
398,139.64,139.865,139.638,139.805,298536
399,139.8,140.04,139.71,139.89,483696
400,139.9,140.02,139.81,139.95,281365
401,139.945,139.96,139.67,139.711,246363
402,139.72,139.73,139.33,139.55,286780
403,139.55,139.895,139.46,139.895,189229
404,139.89,139.955,139.79,139.95,318515
405,139.94,140.07,139.76,140.03,334295
406,140.035,140.12,139.94,140.1,265607
407,140.09,140.165,139.852,139.941,279816
408,139.94,140.16,139.93,140.135,218037
409,140.125,140.165,139.98,140.165,186405
410,140.17,140.285,140.12,140.272,218052
411,140.275,140.5,140.25,140.467,264499
412,140.47,140.625,140.43,140.62,296805
413,140.61,140.62,140.385,140.41,208372
414,140.405,140.51,140.33,140.35,162982
415,140.34,140.59,140.31,140.58,219422
416,140.575,140.625,140.52,140.585,209143
417,140.58,140.58,140.41,140.49,143441
418,140.49,140.75,140.485,140.69,222819
419,140.695,140.97,140.69,140.962,313678
420,140.97,140.99,140.76,140.93,194093
421,140.921,141.27,140.91,141.27,379134
422,141.27,141.29,141.08,141.16,279327
423,141.17,141.215,141.0,141.05,151640
424,141.06,141.24,141.05,141.205,164542
425,141.21,141.36,141.21,141.29,200398
426,141.28,141.29,141.11,141.185,140760
427,141.18,141.205,141.08,141.185,140172
428,141.185,141.28,141.1,141.11,163927
429,141.1,141.12,140.98,141.03,160107
430,141.035,141.25,141.03,141.222,125806
431,141.22,141.26,141.11,141.23,195917
432,141.23,141.47,141.22,141.47,349274
433,141.465,141.485,141.0,141.045,229490
434,141.04,141.21,141.03,141.18,144271
435,141.18,141.25,141.13,141.195,188961
436,141.185,141.25,141.175,141.185,165607
437,141.18,141.28,141.15,141.155,220923
438,141.15,141.155,140.845,140.89,473988
439,140.89,141.022,140.77,140.915,261352
440,140.92,140.93,140.74,140.75,112948
441,140.74,141.015,140.7,141.0,193844
442,140.99,141.19,140.965,141.175,189504
443,141.175,141.195,140.88,140.94,145667
444,140.945,141.115,140.945,141.0,546847
445,141.01,141.11,140.99,141.11,113023
446,141.11,141.11,140.89,140.9,138455
447,140.9,140.9,140.735,140.815,163701
448,140.82,140.91,140.742,140.86,110880
449,140.85,140.88,140.735,140.82,129398
450,140.825,140.97,140.8,140.959,120901
451,140.94,140.98,140.705,140.78,144039
452,140.77,140.8,140.64,140.71,155707
453,140.705,140.85,140.65,140.825,155482
454,140.835,140.87,140.62,140.68,162441
455,140.685,140.73,140.605,140.715,127233
456,140.715,140.73,140.55,140.61,184882
457,140.61,140.64,140.4,140.465,247874
458,140.465,140.62,140.435,140.555,177895
459,140.55,140.72,140.545,140.71,136326
460,140.705,140.88,140.679,140.74,191402
461,140.74,140.835,140.71,140.775,177242
462,140.77,140.825,140.71,140.78,201538
463,140.775,140.84,140.7,140.745,213047
464,140.75,140.76,140.63,140.725,332854
465,140.72,140.77,140.535,140.54,326682
466,140.55,141.01,140.41,140.975,720959
467,140.98,141.03,140.8,140.93,1478103
468,141.0,141.675,140.91,141.52,750835
469,141.51,142.097,141.51,141.89,557519
470,141.895,142.48,141.64,142.245,557006
471,142.245,142.41,141.71,141.73,354513
472,141.725,141.79,141.37,141.5,344479
473,141.496,141.735,141.34,141.715,240970
474,141.735,141.78,141.14,141.17,338330
475,141.19,141.395,140.99,141.31,255630
476,141.31,141.589,141.26,141.52,249711
477,141.52,141.64,141.335,141.35,208514
478,141.34,141.54,141.26,141.379,160994
479,141.38,141.5,141.275,141.48,190425
480,141.49,141.6,141.455,141.465,195235
481,141.47,141.715,141.42,141.52,341273
482,141.55,141.848,141.48,141.8,217687
483,141.805,141.838,141.66,141.785,130684
484,141.785,141.9,141.76,141.82,175009
485,141.82,141.9,141.792,141.87,179758
486,141.88,141.98,141.83,141.92,131937
487,141.92,142.035,141.87,141.925,217186
488,141.92,141.92,141.685,141.811,189174
489,141.815,141.88,141.685,141.83,185821
490,141.835,141.89,141.7,141.786,127253
491,141.78,141.88,141.61,141.675,104008
492,141.685,141.72,141.505,141.56,126166
493,141.545,141.57,141.4,141.562,159965
494,141.56,141.825,141.55,141.825,97760
495,141.835,141.89,141.735,141.79,105911
496,141.8,141.845,141.605,141.63,118918
497,141.64,141.81,141.6,141.73,107212
498,141.74,141.76,141.635,141.65,99521
499,141.645,141.75,141.61,141.75,88444
500,141.745,141.79,141.67,141.78,105644
501,141.79,141.85,141.73,141.845,103232
502,141.84,141.89,141.835,141.89,117982
503,141.89,142.005,141.835,141.995,123770
504,141.995,142.105,141.985,142.052,148153
505,142.041,142.15,142.0,142.13,119347
506,142.13,142.166,142.025,142.075,115739
507,142.07,142.21,142.0,142.209,129033
