,Open,High,Low,Close,Volume
482,155.27,155.46,155.26,155.45,13346
483,155.45,155.54,155.4,155.54,12682
484,155.58,155.685,155.58,155.67,5638
485,155.66,155.765,155.66,155.74,4472
486,155.73,155.74,155.58,155.69,5795
487,155.69,155.69,155.54,155.62,10352
488,155.6,155.6,155.44,155.5,9511
489,155.55,155.68,155.55,155.64,5822
490,155.63,155.65,155.52,155.52,7570
491,155.43,155.51,155.366,155.51,8555
492,155.53,155.57,155.379,155.57,18334
493,155.64,155.64,155.56,155.63,2798
494,155.62,155.62,155.5,155.5,3093
495,155.43,155.48,155.41,155.465,1251
496,155.465,155.57,155.465,155.54,2638
497,155.52,155.57,155.51,155.56,2132
498,155.555,155.6,155.55,155.58,3350
499,155.6,155.7,155.555,155.695,6819
500,155.695,155.75,155.66,155.685,4291
501,155.72,155.76,155.68,155.72,4165
502,155.72,155.81,155.71,155.81,8804
503,155.9,155.9,155.86,155.86,3521
504,155.85,155.92,155.85,155.9,3715
505,155.89,155.89,155.85,155.87,1393
506,155.86,156.005,155.83,156.0,8465
507,155.99,156.05,155.99,156.03,7510
508,156.04,156.12,156.03,156.105,5792
509,156.1,156.23,156.05,156.23,8821
510,156.23,156.23,156.11,156.13,5976
511,156.11,156.145,156.045,156.12,8021
512,156.125,156.211,156.125,156.16,6921
513,156.15,156.155,156.082,156.14,2870
514,156.17,156.215,156.04,156.09,8885
515,156.09,156.26,155.23,155.85,255524
516,155.83,155.96,155.602,155.93,14421
517,155.96,156.05,155.82,155.87,13545
518,155.89,155.95,155.89,155.95,2384
519,155.98,156.09,155.935,156.02,4161
520,156.02,156.02,155.97,156.0,2803
521,156.03,156.07,156.025,156.06,4698
522,156.07,156.1,156.0,156.0,3424
523,156.01,156.13,156.01,156.1,7179
524,156.145,156.145,156.115,156.14,2705
525,156.13,156.13,155.89,155.92,17747
526,155.89,155.905,155.75,155.77,15188
527,155.79,155.87,155.78,155.825,5288
528,155.81,155.81,155.745,155.755,4552
529,155.735,155.81,155.735,155.81,7752
530,155.81,155.88,155.775,155.83,5827
531,155.85,155.95,155.845,155.945,3474
532,155.97,156.06,155.97,156.04,6119
533,156.04,156.1,156.02,156.08,9716
534,156.08,156.13,156.06,156.11,9193
535,156.11,156.135,155.95,155.99,9749
536,155.95,156.06,155.95,156.0,7836
537,156.01,156.01,155.83,155.85,15307
538,155.835,156.01,155.835,155.965,6379
539,155.95,155.98,155.895,155.96,9670
540,155.95,155.979,155.885,155.96,6698
541,155.97,156.01,155.84,155.85,14003
542,155.834,155.93,155.78,155.81,15591
543,155.8,156.0,155.64,156.0,30399
544,156.0,156.04,155.84,155.84,55467
545,156.65,156.91,156.65,156.91,11426
546,157.05,157.22,156.97,157.06,10820
547,157.23,157.255,156.78,156.883,4613
548,156.76,156.9,156.47,156.47,7315
549,156.5,156.58,156.38,156.53,7429
550,156.605,156.79,156.565,156.79,5873
551,156.74,156.74,156.29,156.295,7255
552,156.22,156.24,155.7,155.73,10077
553,155.735,155.83,155.66,155.75,7360
554,155.63,155.88,155.63,155.88,5479
555,155.89,156.12,155.89,156.07,10252
556,156.14,156.23,155.972,156.19,22421
557,156.1,156.33,155.83,155.83,8925
558,155.88,156.3,155.87,156.22,7760
559,156.175,156.24,156.08,156.18,3452
560,156.19,156.19,155.863,155.863,4724
561,155.925,155.925,155.65,155.65,3433
562,155.58,155.74,155.58,155.695,2437
563,155.75,155.76,155.655,155.71,3358
564,155.65,155.65,155.49,155.49,2896
565,155.49,155.64,155.39,155.454,7398
566,155.39,155.5,155.39,155.49,5345
567,155.48,155.57,155.42,155.46,6547
568,155.44,155.47,155.31,155.31,3586
569,155.32,155.35,155.1,155.19,22554
570,155.22,155.28,155.1,155.12,5549
571,155.095,155.22,155.095,155.15,4251
572,155.01,155.41,154.96,155.41,3965
573,155.47,155.47,155.24,155.24,4705
574,155.245,155.28,155.205,155.205,555
575,155.21,155.325,155.17,155.31,7148
576,155.27,155.34,155.26,155.34,2960
577,155.32,155.49,155.32,155.445,2277
578,155.42,155.43,155.24,155.28,3770
579,155.29,155.47,155.29,155.47,1803
580,155.46,155.515,155.385,155.385,1239
581,155.4,155.47,155.4,155.435,2928
582,155.43,155.43,155.34,155.39,4136
583,155.39,155.59,155.39,155.58,2400
584,155.625,155.69,155.625,155.69,1583
585,155.7,155.81,155.7,155.73,4238
586,155.77,155.77,155.68,155.725,7054
587,155.735,155.975,155.735,155.965,3573
588,156.0,156.035,155.92,155.94,3184
589,155.96,156.16,155.96,156.05,3525
590,156.09,156.12,155.93,155.985,5163
591,156.0,156.1,156.0,156.1,1436
592,156.104,156.11,156.02,156.045,2137
593,156.06,156.09,155.93,155.97,3233
594,156.025,156.09,156.02,156.09,1203
595,156.04,156.05,156.03,156.03,967
596,156.045,156.065,155.99,155.99,2186
597,155.97,156.09,155.95,156.09,2985
598,156.17,156.22,156.17,156.22,868
599,156.34,156.355,156.245,156.26,4388
600,156.235,156.275,156.202,156.22,2682
601,156.215,156.39,156.215,156.39,3015
602,156.4,156.4,156.28,156.28,3037
603,156.3,156.32,156.22,156.24,2507
604,156.27,156.4,156.27,156.4,2602
605,156.43,156.465,156.38,156.38,2557
606,156.45,156.47,156.4,156.43,3353
607,156.47,156.55,156.45,156.47,4888
608,156.417,156.48,156.4,156.43,3624
609,156.47,156.56,156.46,156.545,4340
610,156.59,156.65,156.59,156.63,3347
611,156.57,156.57,156.47,156.485,7004
612,156.515,156.515,156.36,156.4,3331
613,156.39,156.394,156.26,156.36,4723
614,156.26,156.28,156.2,156.24,5218
615,156.32,156.375,156.27,156.36,5273
616,156.34,156.48,156.34,156.38,6208
617,156.35,156.42,156.35,156.36,6117
618,156.345,156.345,156.24,156.295,4831
619,156.35,156.39,156.309,156.37,6637
620,156.37,156.515,156.341,156.45,8721
621,156.4,156.434,156.27,156.4,14634
622,156.4,156.56,156.38,156.54,40675
623,157.98,158.035,157.67,157.78,17173
624,157.87,158.16,157.84,158.05,5106
625,158.19,158.45,158.19,158.42,3110
626,158.42,158.53,158.35,158.53,6600
627,158.45,158.48,158.22,158.22,6842
628,158.245,158.35,158.09,158.09,5267
629,158.08,158.22,157.92,158.19,6933
630,158.23,158.55,158.23,158.51,5304
631,158.54,158.61,158.46,158.54,9262
632,158.567,158.69,158.46,158.485,7099
633,158.62,158.76,158.6,158.725,9002
634,158.77,158.78,158.6,158.75,10273
635,158.78,158.93,158.78,158.85,9873
636,158.89,158.92,158.68,158.73,8394
637,158.775,158.85,158.63,158.85,7177
638,158.81,158.85,158.54,158.54,6954
639,158.53,158.53,158.29,158.31,4729
640,158.39,158.39,158.25,158.355,4452
641,158.34,158.385,158.28,158.33,5275
642,158.32,158.48,158.275,158.48,4141
643,158.49,158.52,158.43,158.45,8029
644,158.47,158.62,158.47,158.57,5046
645,158.61,158.65,158.55,158.55,5445
646,158.585,158.725,158.57,158.7,6749
647,158.68,158.82,158.62,158.79,22822
648,158.79,158.86,158.45,158.45,15437
649,158.395,158.51,158.38,158.51,5103
650,158.43,158.43,158.34,158.34,11704
651,158.355,158.37,158.26,158.27,4853
652,158.31,158.35,158.28,158.33,20992
653,158.3,158.315,158.15,158.15,3226
654,158.17,158.295,158.17,158.22,3591
